,title,direction,leverage,open_date,entry_price,pnl,closed,closed_date,fill_price,pnl_percent
159,WOOUSDT Perpetual,Isolated,Long 3.00x,"01/11/2024, 17:53:07",0.4414 USDT,+38.96 USDT,"2,096 Contracts","01/13/2024, 16:02:19",0.4440 USDT,+1.26%
160,TIAUSDT Perpetual,Cross,Long 3.00x,"01/10/2024, 07:04:26",14.717 USDT,"+1,169.03 USDT",418 Contracts,"01/13/2024, 08:37:09",17.504 USDT,+57.00%
161,TIAUSDT Perpetual,Cross,Long 3.00x,"01/10/2024, 06:58:17",14.545 USDT,+954.38 USDT,343 Contracts,"01/13/2024, 08:37:09",17.322 USDT,+57.38%
162,TIAUSDT Perpetual,Isolated,Long 10.00x,"01/12/2024, 12:19:05",16.819 USDT,-86.04 USDT,467 Contracts,"01/13/2024, 02:26:49",16.645 USDT,-10.96%
163,TIAUSDT Perpetual,Isolated,Long 10.00x,"01/12/2024, 11:43:27",16.812 USDT,-328.39 USDT,253 Contracts,"01/12/2024, 19:24:24",15.520 USDT,-77.21%
164,ETHUSDT Perpetual,Isolated,Long 10.00x,"01/12/2024, 10:19:07","2,664.20 USDT",-397.77 USDT,25 Contracts,"01/12/2024, 19:24:18","2,507.60 USDT",-59.72%
165,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/11/2024, 11:05:11",16.081 USDT,+272.18 USDT,426 Contracts,"01/12/2024, 11:39:30",16.730 USDT,+19.86%
166,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/11/2024, 08:41:16",16.699 USDT,+20.53 USDT,624 Contracts,"01/12/2024, 11:39:30",16.739 USDT,+0.98%
167,ETHUSDT Perpetual,Isolated,Long 10.00x,"01/12/2024, 09:25:30","2,664.09 USDT",-2.96 USDT,24 Contracts,"01/12/2024, 10:41:25","2,665.59 USDT",-0.47%
168,ETHUSDT Perpetual,Isolated,Long 5.00x,"01/11/2024, 10:42:03","2,602.40 USDT",+46.24 USDT,33 Contracts,"01/12/2024, 00:50:53","2,619.04 USDT",+2.69%
169,ETHUSDT Perpetual,Isolated,Long 5.00x,"01/11/2024, 09:44:18","2,620.48 USDT",-9.81 USDT,19 Contracts,"01/11/2024, 17:53:16","2,617.74 USDT",-0.99%
170,SUSHIUSDT Perpetual,Isolated,Long 10.00x,"01/10/2024, 15:21:03",1.1384 USDT,"+1,106.43 USDT","16,524 Contracts","01/11/2024, 07:04:01",1.2066 USDT,+58.81%
171,ETHUSDT Perpetual,Isolated,Long 5.00x,"01/11/2024, 01:57:21","2,585.39 USDT",+46.94 USDT,9 Contracts,"01/11/2024, 06:49:37","2,640.40 USDT",+10.08%
172,ETHUSDT Perpetual,Isolated,Long 5.00x,"01/11/2024, 01:57:18","2,585.39 USDT",+62.59 USDT,12 Contracts,"01/11/2024, 06:49:37","2,640.40 USDT",+10.08%
173,SOLUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 23:16:56",100.60 USDT,+33.44 USDT,129 Contracts,"01/11/2024, 03:51:31",100.97 USDT,+1.28%
174,TIAUSDT Perpetual,Cross,Long 3.00x,"01/09/2024, 18:05:14",15.008 USDT,+613.16 USDT,338 Contracts,"01/11/2024, 02:54:30",16.826 USDT,+36.26%
175,TIAUSDT Perpetual,Cross,Long 3.00x,"01/09/2024, 17:30:00",15.120 USDT,+438.40 USDT,330 Contracts,"01/11/2024, 02:54:30",16.458 USDT,+26.35%
176,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 22:56:40",15.816 USDT,+93.09 USDT,316 Contracts,"01/11/2024, 01:14:42",16.126 USDT,+9.31%
177,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 19:58:28",15.920 USDT,+60.74 USDT,314 Contracts,"01/11/2024, 01:14:42",16.130 USDT,+6.07%
178,CRVUSDT Perpetual,Isolated,Long 10.00x,"01/10/2024, 20:06:48",0.5711 USDT,+187.79 USDT,"26,942 Contracts","01/10/2024, 22:56:23",0.5786 USDT,+12.20%
179,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 19:10:49",15.750 USDT,+47.57 USDT,311 Contracts,"01/10/2024, 19:57:23",15.919 USDT,+4.85%
180,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 19:07:10",15.763 USDT,+66.54 USDT,411 Contracts,"01/10/2024, 19:57:23",15.941 USDT,+5.13%
181,TIAUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 18:26:15",15.851 USDT,+175.14 USDT,"1,085 Contracts","01/10/2024, 19:55:23",16.028 USDT,+5.09%
182,ETHUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 18:25:48","2,574.60 USDT",+123.48 USDT,66 Contracts,"01/10/2024, 19:06:01","2,595.89 USDT",+3.63%
183,ETHUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 15:20:46","2,505.61 USDT","+1,098.09 USDT",109 Contracts,"01/10/2024, 17:26:44","2,608.91 USDT",+20.10%
184,SUSHIUSDT Perpetual,Isolated,Long 5.00x,"01/10/2024, 03:40:53",1.1029 USDT,+121.06 USDT,"4,537 Contracts","01/10/2024, 15:09:07",1.1309 USDT,+12.09%
